Temperature,Humidity,Month
-0.956,0.990,1
0.000,1.000,1
0.000,0.920,1
1.039,0.860,1
1.111,0.850,1
1.111,0.890,1
1.756,0.840,1
1.667,0.890,1
3.333,0.820,1
3.611,0.880,1
6.111,0.790,1
5.556,0.820,1
4.428,0.860,1
2.778,0.890,1
2.222,0.850,1
2.428,0.850,1
2.222,0.850,1
2.778,0.820,1
3.750,0.830,1
5.000,0.700,1
7.222,0.650,1
7.450,0.650,1
7.778,0.630,1
6.111,0.790,1
4.133,0.870,1
2.222,0.920,1
2.778,0.890,1
3.767,0.830,1
3.889,0.890,1
3.333,0.850,1
3.333,0.860,1
3.889,0.850,1
-4.444,0.840,1
-5.333,0.810,1
-5.000,0.810,1
-5.556,0.810,1
-5.033,0.780,1
-5.000,0.770,1
-5.000,0.810,1
-4.950,0.810,1
-5.000,0.810,1
-3.889,0.740,1
-3.956,0.750,1
-3.889,0.740,1
-2.778,0.710,1
-2.933,0.690,1
-2.778,0.710,1
-2.778,0.710,1
-3.872,0.780,1
-3.889,0.780,1
-3.889,0.780,1
-3.922,0.840,1
-3.889,0.840,1
-3.889,0.810,1
-3.922,0.780,1
-3.889,0.780,1
3.333,0.890,1
5.106,0.780,1
3.333,0.890,1
3.333,0.890,1
3.283,0.900,1
2.778,0.890,1
2.778,0.890,1
3.767,0.840,1
3.889,0.820,1
5.000,0.820,1
7.656,0.770,1
10.000,0.710,1
12.222,0.660,1
12.606,0.680,1
12.222,0.720,1
12.222,0.720,1
11.022,0.720,1
7.778,0.830,1
7.222,0.730,1
7.206,0.740,1
7.222,0.710,1
5.556,0.790,1
5.467,0.770,1
5.000,0.790,1
4.444,0.790,1
7.744,0.800,1
5.556,0.760,1
5.000,0.790,1
3.456,0.850,1
2.778,0.890,1
5.000,0.760,1
4.911,0.770,1
6.111,0.760,1
6.111,0.790,1
6.144,0.800,1
7.778,0.830,1
10.000,0.770,1
8.939,0.880,1
8.889,0.890,1
8.889,0.890,1
8.956,0.880,1
8.889,0.830,1
8.889,0.830,1
8.839,0.830,1
7.778,0.830,1
8.333,0.830,1
8.317,0.840,1
8.333,0.830,1
8.889,0.800,1
3.989,0.950,1
7.222,0.860,1
7.778,0.830,1
7.672,0.840,1
7.222,0.860,1
7.222,0.860,1
6.317,0.930,1
6.111,1.000,1
7.222,0.930,1
8.839,0.890,1
8.889,0.890,1
7.222,0.930,1
7.189,0.930,1
6.111,0.930,1
5.000,0.930,1
3.956,0.930,1
3.889,0.920,1
3.889,0.920,1
3.767,0.920,1
3.889,0.920,1
3.333,0.960,1
3.317,0.960,1
3.333,0.960,1
3.333,0.960,1
3.350,1.000,1
3.333,0.960,1
3.333,0.960,1
3.400,0.960,1
2.778,0.960,1
2.778,0.960,1
2.933,0.960,1
2.778,0.960,1
2.778,0.960,1
3.872,0.900,1
5.000,0.860,1
5.000,0.860,1
5.000,0.940,1
6.111,0.860,1
6.111,0.860,1
4.950,0.930,1
5.000,0.930,1
3.889,1.000,1
3.856,0.920,1
3.889,0.920,1
3.889,0.960,1
3.767,0.960,1
3.333,1.000,1
3.333,1.000,1
-0.367,1.000,1
3.333,1.000,1
3.333,0.960,1
2.289,0.990,1
2.222,1.000,1
2.222,1.000,1
2.100,1.000,1
2.222,1.000,1
2.778,1.000,1
2.706,0.990,1
2.778,1.000,1
3.889,0.920,1
5.850,0.810,1
7.222,0.730,1
7.222,0.730,1
6.061,0.790,1
3.889,0.890,1
2.778,0.960,1
2.150,0.920,1
1.111,1.000,1
1.111,0.960,1
0.622,0.990,1
0.000,1.000,1
-0.556,0.960,1
2.222,0.930,1
-1.111,0.960,1
-1.111,0.960,1
-1.144,1.000,1
-2.222,1.000,1
-2.222,1.000,1
-0.956,0.990,1
-1.111,1.000,1
0.000,1.000,1
0.106,1.000,1
1.111,0.000,1
2.222,1.000,1
2.761,0.960,1
3.333,0.890,1
3.889,0.890,1
3.922,0.890,1
3.889,0.890,1
3.889,0.890,1
3.922,0.990,1
3.889,1.000,1
4.444,0.960,1
3.889,0.860,1
3.889,0.820,1
3.333,0.850,1
1.406,0.990,1
2.778,0.890,1
2.778,0.890,1
2.778,0.890,1
2.778,0.890,1
2.222,1.000,1
2.256,0.920,1
2.778,0.960,1
2.778,0.890,1
3.856,0.830,1
3.889,0.820,1
5.000,0.820,1
4.950,0.830,1
6.111,0.760,1
6.111,0.760,1
6.161,0.750,1
3.889,0.890,1
2.222,0.920,1
1.250,0.920,1
-1.111,1.000,1
-1.111,1.000,1
-0.383,0.990,1
-1.667,0.960,1
-1.667,1.000,1
4.828,0.960,1
2.222,0.960,1
2.222,0.960,1
2.917,0.900,1
2.778,0.960,1
2.222,1.000,1
2.133,1.000,1
2.222,1.000,1
2.222,1.000,1
3.800,0.930,1
5.000,0.930,1
6.111,0.860,1
6.178,0.920,1
6.111,0.930,1
6.111,0.860,1
6.128,0.930,1
6.111,0.930,1
6.111,0.930,1
6.178,0.990,1
6.111,0.930,1
6.111,0.960,1
6.144,0.960,1
6.111,0.960,1
5.556,0.960,1
4.233,0.960,1
5.556,0.930,1
5.000,0.960,1
5.050,0.960,1
5.000,0.930,1
5.000,0.930,1
4.061,0.990,1
3.889,1.000,1
3.889,1.000,1
4.044,1.000,1
3.889,1.000,1
3.889,1.000,1
4.011,1.000,1
3.889,1.000,1
3.889,0.920,1
4.011,0.920,1
3.889,0.920,1
3.889,0.920,1
3.872,0.930,1
2.778,0.960,1
3.333,0.960,1
3.367,0.960,1
3.333,0.960,1
3.333,0.960,1
1.961,0.840,1
3.889,0.960,1
3.889,0.960,1
3.839,0.990,1
3.889,1.000,1
3.889,1.000,1
4.861,0.940,1
5.000,0.930,1
5.000,0.930,1
4.878,0.940,1
5.000,1.000,1
5.000,0.930,1
4.894,0.930,1
5.000,0.930,1
5.000,0.930,1
4.844,0.930,1
5.000,0.930,1
3.889,0.920,1
3.806,0.920,1
2.778,0.960,1
2.778,0.920,1
2.711,0.860,1
2.222,0.890,1
-4.444,0.810,1
-10.072,0.870,1
-6.111,0.880,1
-6.667,0.880,1
-7.572,0.920,1
-6.111,0.920,1
-5.000,0.840,1
-5.067,0.910,1
-5.000,0.840,1
-5.000,0.840,1
-3.839,0.850,1
-2.778,0.710,1
-2.222,0.690,1
-2.256,0.750,1
-2.778,0.710,1
-2.778,0.780,1
-3.856,0.830,1
-5.000,0.840,1
-3.889,0.780,1
-6.039,0.880,1
-7.222,0.880,1
-7.778,0.880,1
-8.400,0.920,1
-8.333,0.920,1
2.222,0.820,1
0.778,0.800,1
1.667,0.820,1
1.667,0.820,1
1.144,0.840,1
1.111,0.850,1
1.111,0.850,1
1.061,0.800,1
1.111,0.780,1
1.111,0.850,1
2.133,0.790,1
2.778,0.760,1
2.778,0.760,1
2.867,0.800,1
2.778,0.760,1
3.889,0.700,1
2.867,0.700,1
2.222,0.720,1
0.000,0.850,1
1.200,0.770,1
1.111,0.780,1
0.556,0.820,1
0.606,0.810,1
0.556,0.820,1
0.556,0.820,1
-0.333,0.930,1
0.556,0.780,1
0.000,0.820,1
0.522,0.720,1
0.000,0.820,1
0.000,0.750,1
-0.889,0.800,1
-1.111,0.810,1
0.000,0.750,1
1.161,0.760,1
2.222,0.590,1
2.778,0.610,1
2.744,0.560,1
2.222,0.540,1
2.222,0.640,1
2.256,0.620,1
1.111,0.690,1
1.111,0.690,1
0.122,0.760,1
0.000,0.820,1
0.556,0.750,1
0.033,0.920,1
0.000,0.920,1
-10.000,0.880,1
-6.317,0.850,1
-11.111,0.870,1
-11.667,0.870,1
-9.983,0.890,1
-10.000,0.920,1
-11.111,0.910,1
-12.050,0.880,1
-12.222,0.870,1
-11.111,0.910,1
-9.500,0.920,1
-7.778,0.920,1
-5.000,0.920,1
-4.894,0.900,1
-2.778,0.710,1
-2.778,0.680,1
-4.828,0.800,1
-7.222,0.960,1
-7.222,0.880,1
-6.178,0.830,1
-6.111,0.880,1
-6.111,0.840,1
-5.694,0.850,1
-5.556,0.810,1
-5.556,0.810,1
-8.006,0.920,1
-5.556,0.840,1
-6.111,0.840,1
-6.578,0.840,1
-7.222,0.880,1
-7.222,0.880,1
-7.256,0.810,1
-7.222,0.880,1
-6.111,0.810,1
-5.122,0.820,1
-5.000,0.810,1
-3.889,0.740,1
-3.994,0.780,1
-3.889,0.780,1
-5.000,0.840,1
-4.983,0.840,1
-6.111,0.880,1
-6.111,0.880,1
-6.128,0.880,1
-6.111,0.880,1
-6.667,0.880,1
-7.689,0.890,1
-8.333,0.920,1
-8.333,0.920,1
-7.778,0.920,1
-8.333,0.920,1
-7.778,0.920,1
-7.933,0.920,1
-7.778,0.920,1
-7.778,0.840,1
-7.983,0.920,1
-7.778,0.920,1
-6.111,0.880,1
-5.122,0.850,1
-3.889,0.780,1
-2.778,0.710,1
-2.811,0.790,1
-2.778,0.780,1
-2.778,0.780,1
-2.883,0.790,1
-5.000,0.840,1
-6.111,0.880,1
-7.117,0.950,1
-8.889,0.840,1
-10.000,0.920,1
-9.239,0.920,1
-10.000,0.920,1
-8.889,0.920,1
-5.711,0.850,1
-7.778,0.920,1
-7.778,0.920,1
-7.483,0.920,1
-7.222,0.880,1
-7.222,0.960,1
-7.206,0.960,1
-7.222,0.960,1
-6.111,0.920,1
-6.061,0.920,1
-5.000,0.920,1
-5.000,0.920,1
-4.967,0.860,1
-3.889,0.780,1
-3.889,0.780,1
-4.933,0.850,1
-5.000,0.840,1
-5.000,0.840,1
-4.967,0.840,1
-5.000,0.840,1
-5.000,0.840,1
-5.000,0.850,1
-5.000,0.840,1
-5.000,0.840,1
-11.044,0.870,1
-4.444,0.770,1
-5.000,0.840,1
-4.911,0.810,1
-5.000,0.810,1
-5.000,0.810,1
-4.911,0.810,1
-5.000,0.810,1
-6.111,0.810,1
-4.878,0.740,1
-3.889,0.680,1
-2.778,0.680,1
-2.189,0.680,1
-2.222,0.660,1
-2.222,0.660,1
-2.706,0.630,1
-5.000,0.740,1
-6.111,0.810,1
-8.472,0.830,1
-8.889,0.840,1
-9.444,0.880,1
-10.278,0.910,1
-10.556,0.870,1
-10.000,0.920,1
-13.872,0.870,1
-12.222,0.870,1
-12.222,0.870,1
-12.172,0.880,1
-15.000,0.830,1
-12.778,0.910,1
-12.728,0.840,1
-12.222,0.870,1
-11.111,0.870,1
-8.139,0.920,1
-7.778,0.920,1
-7.222,0.880,1
-5.050,0.760,1
-5.000,0.810,1
-5.000,0.740,1
-6.894,0.880,1
-8.889,0.920,1
-8.889,0.920,1
-8.906,0.850,1
-11.111,0.910,1
-10.556,0.870,1
-11.039,0.880,1
-11.111,0.870,1
18.889,0.970,6
17.222,0.970,6
17.917,0.970,7
17.778,0.970,7
17.778,0.970,7
17.794,0.970,7
20.000,0.870,7
21.111,0.870,7
22.394,0.760,7
23.889,0.660,7
25.000,0.620,7
27.000,0.610,7
27.778,0.530,7
27.778,0.530,7
27.794,0.490,7
26.111,0.600,7
25.000,0.740,7
22.311,0.660,7
20.000,0.870,7
21.111,0.870,7
21.217,0.870,7
20.000,0.870,7
19.444,0.930,7
19.028,0.930,7
16.667,0.720,7
15.556,0.780,7
14.789,0.890,7
13.889,0.860,7
15.000,0.800,7
14.044,0.830,7
15.000,0.870,7
17.222,0.810,7
17.728,0.740,7
20.000,0.610,7
22.222,0.550,7
23.000,0.520,7
25.000,0.390,7
26.111,0.360,7
26.144,0.360,7
26.111,0.420,7
27.222,0.340,7
27.100,0.320,7
25.000,0.420,7
23.889,0.480,7
20.711,0.530,7
17.222,0.720,7
15.556,0.810,7
15.122,0.800,7
14.444,0.900,7
14.444,0.930,7
14.894,0.760,7
13.889,0.930,7
13.889,0.900,7
13.456,0.930,7
13.889,0.930,7
16.111,0.810,7
16.878,0.770,7
17.778,0.730,7
20.000,0.570,7
21.894,0.500,7
22.778,0.440,7
22.778,0.440,7
23.717,0.380,7
22.778,0.410,7
22.778,0.410,7
23.800,0.380,7
22.778,0.440,7
22.222,0.490,7
20.222,0.580,7
20.000,0.570,7
18.889,0.610,7
17.672,0.610,7
16.667,0.650,7
15.556,0.700,7
14.133,0.760,7
15.000,0.670,7
13.889,0.720,7
13.300,0.770,7
13.889,0.720,7
16.111,0.620,7
18.750,0.560,7
21.111,0.460,7
22.222,0.430,7
22.728,0.370,7
23.889,0.380,7
25.000,0.300,7
23.956,0.320,7
25.000,0.300,7
25.000,0.300,7
25.033,0.310,7
25.000,0.320,7
23.889,0.360,7
22.328,0.420,7
17.222,0.670,7
16.667,0.700,7
16.439,0.700,7
15.000,0.750,7
14.444,0.770,7
16.128,0.870,7
13.889,0.750,7
12.778,0.830,7
12.550,0.830,7
15.000,0.830,7
18.889,0.650,7
20.922,0.590,7
23.889,0.480,7
25.000,0.390,7
25.017,0.420,7
27.222,0.370,7
27.222,0.390,7
27.206,0.390,7
27.778,0.430,7
28.889,0.370,7
27.689,0.430,7
27.778,0.430,7
27.222,0.440,7
25.222,0.520,7
21.111,0.680,7
20.556,0.710,7
19.183,0.750,7
17.778,0.810,7
16.667,0.870,7
20.228,0.810,7
15.556,0.900,7
15.000,0.900,7
15.328,0.900,7
17.778,0.900,7
22.778,0.710,7
24.672,0.600,7
27.222,0.540,7
27.778,0.460,7
28.800,0.460,7
30.000,0.400,7
31.111,0.410,7
31.022,0.400,7
32.222,0.350,7
31.111,0.350,7
32.172,0.330,7
31.111,0.380,7
30.000,0.430,7
27.933,0.520,7
25.000,0.620,7
24.444,0.640,7
22.567,0.710,7
21.667,0.730,7
21.111,0.760,7
21.372,0.820,7
20.000,0.840,7
18.333,0.900,7
17.828,0.890,7
20.000,0.840,7
22.778,0.730,7
25.922,0.620,7
27.778,0.550,7
30.000,0.510,7
30.989,0.450,7
32.222,0.380,7
32.778,0.370,7
32.744,0.370,7
32.778,0.340,7
33.889,0.350,7
32.867,0.340,7
32.778,0.370,7
32.222,0.420,7
29.183,0.530,7
26.111,0.650,7
25.556,0.670,7
23.594,0.790,7
22.778,0.790,7
21.667,0.840,7
22.867,0.820,7
20.000,0.900,7
20.556,0.840,7
20.761,0.860,7
21.111,0.870,7
23.889,0.790,7
25.956,0.670,7
27.778,0.630,7
27.778,0.630,7
27.933,0.620,7
28.889,0.590,7
30.000,0.550,7
32.172,0.450,7
30.000,0.510,7
31.111,0.550,7
31.283,0.470,7
31.111,0.450,7
30.000,0.460,7
28.139,0.540,7
26.111,0.690,7
25.556,0.710,7
24.494,0.710,7
23.889,0.740,7
22.778,0.790,7
22.189,0.800,7
21.111,0.870,7
20.556,0.900,7
19.600,0.930,7
20.000,0.930,7
22.778,0.840,7
24.878,0.700,7
27.222,0.560,7
27.778,0.590,7
28.939,0.550,7
30.000,0.430,7
31.111,0.440,7
32.083,0.410,7
32.778,0.370,7
32.778,0.340,7
32.728,0.340,7
32.778,0.320,7
32.222,0.410,7
28.194,0.530,7
25.000,0.640,7
23.889,0.740,7
23.628,0.760,7
23.889,0.710,7
22.778,0.760,7
15.794,0.890,7
21.667,0.840,7
20.556,0.870,7
20.056,0.900,7
22.222,0.810,7
22.778,0.790,7
25.867,0.710,7
27.778,0.630,7
30.000,0.550,7
30.939,0.520,7
32.222,0.450,7
32.778,0.410,7
33.750,0.400,7
33.889,0.390,7
35.000,0.390,7
32.811,0.410,7
22.222,0.760,7
20.000,0.870,7
17.483,0.870,7
17.222,0.870,7
16.667,0.870,7
15.694,0.880,7
15.000,0.900,7
14.444,0.900,7
12.600,0.850,7
13.889,0.900,7
13.333,0.900,7
13.000,0.900,7
13.889,0.830,7
15.000,0.830,7
17.172,0.720,7
18.889,0.650,7
20.000,0.610,7
21.061,0.570,7
22.222,0.490,7
22.222,0.530,7
22.706,0.480,7
22.222,0.460,7
23.889,0.450,7
23.906,0.400,7
23.889,0.380,7
22.778,0.410,7
21.200,0.450,7
17.222,0.670,7
15.556,0.720,7
15.311,0.730,7
17.778,0.930,7
17.778,0.970,7
19.272,0.910,7
17.778,0.930,7
17.778,0.930,7
18.367,0.970,7
20.000,0.870,7
22.222,0.760,7
22.500,0.800,7
23.889,0.690,7
25.000,0.620,7
25.889,0.560,7
26.111,0.540,7
27.222,0.510,7
27.256,0.510,7
27.778,0.490,7
27.778,0.400,7
27.433,0.480,7
26.111,0.600,7
25.000,0.640,7
22.761,0.790,7
22.222,0.760,7
21.667,0.810,7
20.661,0.870,7
13.333,0.830,7
12.778,0.830,7
16.528,0.710,7
11.667,0.860,7
11.667,0.860,7
12.133,0.790,7
13.889,0.770,7
17.222,0.720,7
20.922,0.570,7
22.778,0.440,7
25.000,0.360,7
25.850,0.350,7
26.111,0.310,7
27.222,0.290,7
27.133,0.290,7
27.778,0.280,7
27.778,0.270,7
27.828,0.280,7
27.222,0.280,7
26.111,0.340,7
23.211,0.420,7
20.000,0.610,7
18.333,0.730,7
17.867,0.730,7
18.333,0.650,7
16.667,0.750,7
17.744,0.770,7
13.889,0.860,7
13.889,0.830,7
14.567,0.900,7
16.111,0.810,7
18.889,0.730,7
22.656,0.540,7
25.000,0.470,7
27.222,0.370,7
27.606,0.390,7
27.778,0.330,7
28.889,0.310,7
29.811,0.300,7
31.111,0.250,7
30.000,0.290,7
29.911,0.290,7
30.000,0.290,7
28.889,0.310,7
25.222,0.470,7
22.222,0.590,7
22.222,0.590,7
21.283,0.620,7
20.000,0.660,7
18.889,0.700,7
20.972,0.680,7
16.667,0.780,7
16.111,0.840,7
16.128,0.830,7
17.222,0.810,7
20.000,0.680,7
22.761,0.620,7
26.111,0.500,7
28.889,0.400,7
30.817,0.310,7
32.222,0.280,7
32.222,0.280,7
32.606,0.260,7
32.778,0.250,7
32.778,0.230,7
32.606,0.280,7
32.222,0.300,7
30.000,0.310,7
27.361,0.390,7
23.889,0.500,7
23.333,0.550,7
23.244,0.560,7
22.222,0.610,7
20.556,0.680,7
22.400,0.680,7
19.444,0.760,7
18.333,0.810,7
17.950,0.810,7
17.778,0.840,7
21.111,0.730,7
23.767,0.630,7
27.778,0.490,7
31.111,0.330,7
31.978,0.340,7
32.778,0.320,7
33.889,0.280,7
34.739,0.290,7
36.111,0.250,7
36.111,0.240,7
34.878,0.250,7
33.889,0.270,7
32.778,0.300,7
29.061,0.420,7
26.111,0.500,7
25.000,0.540,7
24.267,0.620,7
23.333,0.660,7
22.778,0.710,7
20.517,0.760,7
23.333,0.530,7
25.000,0.500,7
22.117,0.630,7
20.000,0.730,7
22.778,0.660,7
24.861,0.560,7
26.111,0.470,7
27.778,0.430,7
29.689,0.350,7
31.111,0.330,7
32.778,0.290,7
33.578,0.260,7
33.889,0.250,7
33.889,0.250,7
33.839,0.260,7
33.889,0.250,7
32.222,0.300,7
29.150,0.400,7
23.889,0.620,7
23.333,0.620,7
22.900,0.650,7
21.111,0.710,7
20.556,0.730,7
17.322,0.720,7
20.000,0.760,7
19.444,0.760,7
18.833,0.800,7
20.000,0.680,7
20.000,0.730,7
21.061,0.690,7
22.222,0.640,7
22.778,0.570,7
24.894,0.480,7
26.111,0.420,7
26.111,0.390,7
26.128,0.440,7
27.222,0.410,7
27.222,0.390,7
26.178,0.390,7
25.000,0.420,7
25.000,0.390,7
23.889,0.450,7
22.222,0.430,7
21.111,0.490,7
19.550,0.550,7
18.889,0.560,7
16.667,0.670,7
13.889,0.760,7
15.556,0.750,7
14.444,0.800,7
14.911,0.790,7
15.000,0.780,7
17.222,0.670,7
18.800,0.620,7
21.111,0.460,7
22.222,0.430,7
23.750,0.410,7
23.889,0.340,7
26.111,0.300,7
25.972,0.290,7
27.222,0.260,7
26.111,0.280,7
25.017,0.330,7
25.000,0.320,7
23.889,0.360,7
22.311,0.420,7
18.889,0.520,7
17.778,0.580,7
16.389,0.640,7
15.556,0.670,7
13.889,0.750,7
15.206,0.690,7
12.222,0.800,7
11.667,0.830,7
11.611,0.870,7
12.222,0.800,7
17.222,0.670,7
19.911,0.540,7
22.778,0.410,7
23.889,0.340,7
25.000,0.320,7
26.111,0.280,7
26.111,0.280,7
27.606,0.280,7
27.222,0.280,7
27.778,0.270,7
27.689,0.270,7
27.222,0.280,7
27.222,0.280,7
23.139,0.380,7
20.000,0.530,7
21.111,0.440,7
19.567,0.500,7
18.889,0.520,7
15.556,0.670,7
16.128,0.750,7
14.444,0.720,7
13.889,0.750,7
11.978,0.810,7
13.889,0.770,7
20.000,0.530,7
21.756,0.510,7
25.000,0.390,7
27.222,0.280,7
27.572,0.290,7
27.778,0.280,7
28.889,0.270,7
29.828,0.250,7
31.111,0.230,7
30.000,0.240,7
30.939,0.220,7
30.000,0.250,7
28.889,0.270,7
27.222,0.320,7
25.000,0.360,7
24.444,0.390,7
20.956,0.520,7
18.333,0.630,7
17.778,0.700,7
17.967,0.780,7
15.556,0.780,7
15.556,0.780,7
14.911,0.840,7
16.111,0.810,7
18.889,0.780,7
22.172,0.610,7
25.000,0.470,7
27.778,0.350,7
29.689,0.350,7
30.000,0.310,7
31.111,0.290,7
32.017,0.270,7
32.222,0.280,7
32.222,0.260,7
31.978,0.290,7
31.111,0.270,7
30.000,0.310,7
27.311,0.390,7
25.000,0.470,7
24.444,0.500,7
20.817,0.640,7
20.000,0.870,7
18.889,0.930,7
18.611,0.920,7
19.444,0.900,7
18.889,0.930,7
18.472,0.960,7
18.889,0.930,7
20.000,0.930,7
22.133,0.820,7
22.222,0.760,7
22.778,0.790,7
24.778,0.740,7
27.222,0.600,7
27.778,0.530,7
28.667,0.490,7
27.778,0.490,7
28.889,0.430,7
25.606,0.590,7
25.000,0.640,7
25.000,0.690,7
22.967,0.810,7
22.222,0.810,7
21.667,0.870,7
21.667,0.830,7
19.444,0.700,7
18.333,0.730,7
19.461,0.740,7
17.778,0.780,7
18.889,0.750,7
16.406,0.860,7
17.222,0.870,7
21.111,0.680,7
22.656,0.670,7
26.111,0.580,7
27.778,0.460,7
29.878,0.360,7
32.222,0.300,7
32.222,0.300,7
32.556,0.280,7
32.778,0.270,7
33.889,0.250,7
32.711,0.270,7
32.778,0.290,7
30.000,0.340,7
27.428,0.410,7
27.222,0.440,7
25.000,0.500,7
22.983,0.580,7
21.111,0.710,7
20.000,0.760,7
20.261,0.750,7
18.889,0.730,7
17.222,0.780,7
18.178,0.740,7
18.889,0.730,7
22.222,0.680,7
24.811,0.590,7
27.222,0.470,7
28.889,0.460,7
30.972,0.380,7
32.222,0.350,7
32.778,0.300,7
32.639,0.310,7
33.889,0.270,7
31.111,0.320,7
28.122,0.430,7
27.778,0.490,7
27.222,0.470,7
27.222,0.430,7
23.889,0.620,7
23.889,0.600,7
21.889,0.630,7
21.111,0.840,7
20.000,0.840,7
18.539,0.930,7
18.333,0.930,7
17.778,0.970,7
17.428,0.970,7
18.889,0.930,7
21.111,0.810,7
22.083,0.770,7
22.778,0.730,7
23.889,0.660,7
25.000,0.640,7
26.111,0.540,7
27.778,0.490,7
27.239,0.530,7
28.889,0.490,7
27.222,0.540,7
27.294,0.550,7
27.222,0.510,7
27.222,0.560,7
24.844,0.710,7
22.778,0.790,7
21.667,0.840,7
21.650,0.820,7
20.556,0.870,7
18.889,0.930,7
18.000,0.900,7
18.333,0.900,7
18.333,0.840,7
17.311,0.880,7
17.778,0.900,7
20.000,0.840,7
22.572,0.740,7
25.000,0.640,7
27.222,0.440,7
27.656,0.530,7
28.889,0.400,7
30.000,0.370,7
29.950,0.390,7
31.111,0.290,7
31.111,0.290,7
29.878,0.350,7
27.222,0.510,7
27.222,0.510,7
24.133,0.660,7
23.889,0.660,7
23.889,0.620,7
22.689,0.670,7
20.556,0.780,7
18.889,0.870,7
19.967,0.790,7
17.778,0.900,7
17.222,0.900,7
17.428,0.900,7
17.778,0.900,7
21.111,0.790,7
22.689,0.710,7
25.000,0.620,7
26.111,0.540,7
27.639,0.490,7
27.778,0.490,7
28.889,0.370,7
29.861,0.370,7
30.000,0.350,7
27.778,0.490,7
30.922,0.330,7
31.111,0.320,7
28.889,0.400,7
26.356,0.560,7
25.000,0.580,7
23.889,0.620,7
22.394,0.700,7
21.667,0.710,7
20.000,0.780,7
19.617,0.920,7
19.444,0.810,7
20.000,0.840,7
18.978,0.930,7
18.889,0.900,7
20.000,0.870,7
20.972,0.820,7
22.222,0.760,7
23.889,0.690,7
24.844,0.650,7
26.072,0.600,7
27.222,0.540,7
27.589,0.470,7
28.889,0.430,7
27.778,0.430,7
27.656,0.440,7
27.222,0.440,7
27.222,0.510,7
24.933,0.630,7
22.778,0.730,7
22.778,0.760,7
21.078,0.850,7
20.556,0.900,7
20.000,0.930,7
14.356,0.900,7
18.889,0.930,7
18.333,0.930,7
17.883,0.900,7
18.889,0.900,7
20.000,0.840,7
21.111,0.790,7
17.778,0.900,7
17.778,0.840,7
20.083,0.740,7
22.222,0.680,7
22.778,0.620,7
24.811,0.510,7
25.000,0.540,7
23.889,0.500,7
22.656,0.550,7
22.778,0.570,7
22.222,0.530,7
20.122,0.600,7
17.222,0.750,7
16.667,0.750,7
14.739,0.860,7
14.444,0.900,7
13.889,0.930,7
14.911,0.820,7
13.333,0.900,7
12.778,0.960,7
12.867,0.930,7
13.889,0.930,7
17.222,0.750,7
18.889,0.650,7
21.111,0.530,7
22.222,0.490,7
22.761,0.440,7
23.889,0.450,7
26.111,0.420,7
25.922,0.360,7
23.889,0.450,7
25.000,0.330,7
25.106,0.380,7
26.111,0.340,7
25.000,0.390,7
23.022,0.510,7
18.889,0.680,7
17.778,0.780,7
16.889,0.790,7
8.333,0.890,5
8.333,0.860,5
14.011,0.920,6
7.778,0.930,6
8.333,0.960,6
8.661,0.930,6
11.111,0.860,6
12.778,0.830,6
14.933,0.790,6
17.778,0.650,6
18.889,0.560,6
19.639,0.550,6
21.111,0.530,6
21.111,0.530,6
22.344,0.430,6
21.111,0.530,6
20.000,0.570,6
17.450,0.730,6
16.111,0.810,6
16.111,0.870,6
15.156,0.930,6
15.000,0.930,6
15.000,0.960,6
15.017,0.940,6
18.889,0.680,6
18.889,0.700,6
17.322,0.880,6
16.667,0.810,6
16.111,0.840,6
16.594,0.820,6
17.778,0.840,6
22.778,0.530,6
25.783,0.480,6
27.222,0.340,6
27.778,0.350,6
26.128,0.400,6
27.222,0.390,6
27.778,0.350,6
28.889,0.360,6
31.111,0.320,6
31.111,0.320,6
30.906,0.320,6
27.778,0.490,6
27.222,0.510,6
24.250,0.710,6
17.778,0.970,6
18.889,0.900,6
17.811,0.910,6
17.778,0.900,6
17.222,0.900,6
13.989,0.930,6
15.556,0.960,6
15.000,0.960,6
15.278,0.960,6
17.222,0.930,6
17.778,0.900,6
20.000,0.840,6
22.222,0.730,6
23.889,0.690,6
24.844,0.650,6
26.111,0.580,6
26.111,0.500,6
27.083,0.420,6
27.222,0.440,6
27.222,0.470,6
27.117,0.460,6
25.000,0.540,6
23.889,0.660,6
22.483,0.580,6
18.889,0.610,6
18.333,0.630,6
17.100,0.710,6
15.000,0.870,6
14.444,0.900,6
11.700,0.840,6
12.778,0.930,6
12.778,0.900,6
12.917,0.870,6
15.000,0.720,6
16.111,0.670,6
17.689,0.600,6
20.000,0.490,6
20.000,0.490,6
21.061,0.400,6
22.222,0.380,6
22.222,0.350,6
22.622,0.340,6
22.778,0.320,6
22.222,0.280,6
22.206,0.300,6
21.111,0.320,6
21.111,0.320,6
19.061,0.370,6
15.000,0.550,6
14.444,0.600,6
14.378,0.570,6
11.111,0.830,6
11.667,0.770,6
10.850,0.810,6
11.111,0.830,6
12.778,0.690,6
12.794,0.660,6
12.778,0.690,6
15.000,0.550,6
17.133,0.450,6
18.889,0.340,6
18.889,0.330,6
19.950,0.320,6
22.222,0.280,6
22.222,0.280,6
22.672,0.270,6
23.889,0.240,6
22.778,0.270,6
22.778,0.270,6
22.778,0.290,6
22.222,0.280,6
19.289,0.390,6
15.000,0.600,6
13.889,0.670,6
13.367,0.700,6
13.333,0.690,6
